UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type
9170,L56349,L,0.2608695652173836,0.3827160493827222,0.4237485448195576,0.28434065934065933,0.7351778656126482,0,No Failure
9171,L56350,L,0.2608695652173836,0.3703703703703738,0.17811408614668223,0.5906593406593406,0.7430830039525691,0,No Failure
9172,M24031,M,0.2608695652173836,0.3827160493827222,0.1280558789289873,0.5741758241758241,0.7509881422924901,0,No Failure
9173,L56352,L,0.2608695652173836,0.3950617283950635,0.3183934807916182,0.32142857142857145,0.7628458498023715,0,No Failure
9174,H38587,H,0.2717391304347814,0.3950617283950635,0.280558789289872,0.39010989010989017,0.7707509881422925,0,No Failure
9175,L56354,L,0.2717391304347814,0.3950617283950635,0.4091967403958091,0.2994505494505495,0.7905138339920948,1,Tool Wear Failure
9176,L56355,L,0.2717391304347814,0.4074074074074119,0.13678696158323633,0.8296703296703296,0.0,1,Power Failure
9177,L56356,L,0.2717391304347814,0.3950617283950635,0.20372526193247964,0.5027472527472526,0.007905138339920948,0,No Failure
9178,L56357,L,0.28260869565216495,0.4197530864197603,0.19557625145518054,0.5384615384615384,0.015810276679841896,0,No Failure
9179,L56358,L,0.2717391304347814,0.4074074074074119,0.10011641443538999,0.7293956043956044,0.023715415019762844,0,No Failure
9180,H38593,H,0.28260869565216495,0.4197530864197603,0.15541327124563453,0.5618131868131868,0.03162055335968379,0,No Failure
9181,L56360,L,0.28260869565216495,0.4197530864197603,0.19732246798603037,0.45467032967032966,0.05138339920948616,0,No Failure
9182,L56361,L,0.28260869565216495,0.4197530864197603,0.20547147846332947,0.4436813186813187,0.05928853754940711,0,No Failure
9183,M24042,M,0.2717391304347814,0.4074074074074119,0.23748544819557627,0.5659340659340659,0.06719367588932806,0,No Failure
9184,L56363,L,0.28260869565216495,0.4197530864197603,0.21827706635622823,0.45054945054945056,0.07905138339920947,0,No Failure
9185,L56364,L,0.29347826086956275,0.4320987654321016,0.28928987194412115,0.45054945054945056,0.08695652173913043,0,No Failure
9186,L56365,L,0.28260869565216495,0.4197530864197603,0.15948777648428414,0.6387362637362637,0.09486166007905138,0,No Failure
9187,L56366,L,0.28260869565216495,0.4074074074074119,0.26833527357392317,0.34615384615384615,0.10276679841897232,0,No Failure
9188,L56367,L,0.28260869565216495,0.4074074074074119,0.1228172293364378,0.5975274725274724,0.11067193675889328,0,No Failure
9189,L56368,L,0.28260869565216495,0.4074074074074119,0.19441210710128065,0.5,0.11857707509881422,0,No Failure
9190,L56369,L,0.28260869565216495,0.4197530864197603,0.2485448195576252,0.3873626373626374,0.12648221343873517,0,No Failure
9191,M24050,M,0.29347826086956275,0.4074074074074119,0.1577415599534343,0.4766483516483517,0.13438735177865613,0,No Failure
9192,M24051,M,0.28260869565216495,0.4074074074074119,0.46682188591385343,0.24450549450549453,0.14624505928853754,0,No Failure
9193,L56372,L,0.28260869565216495,0.4074074074074119,0.22933643771827716,0.43956043956043955,0.15810276679841895,0,No Failure
9194,M24053,M,0.28260869565216495,0.4074074074074119,0.21071012805587896,0.5096153846153846,0.1660079051383399,0,No Failure
9195,L56374,L,0.28260869565216495,0.3950617283950635,0.130966239813737,0.5054945054945055,0.17786561264822134,0,No Failure
9196,L56375,L,0.28260869565216495,0.4074074074074119,0.21187427240977885,0.46428571428571436,0.18577075098814227,0,No Failure
9197,L56376,L,0.29347826086956275,0.3950617283950635,0.2555296856810245,0.4656593406593407,0.19367588932806323,0,No Failure
9198,M24057,M,0.28260869565216495,0.3827160493827222,0.1752037252619325,0.6208791208791208,0.20158102766798416,0,No Failure
9199,M24058,M,0.28260869565216495,0.3827160493827222,0.21536670547147851,0.46428571428571436,0.2134387351778656,0,No Failure
9200,L56379,L,0.28260869565216495,0.3827160493827222,0.2590221187427242,0.3791208791208791,0.225296442687747,0,No Failure
9201,M24060,M,0.28260869565216495,0.3827160493827222,0.2526193247962748,0.38873626373626374,0.23320158102766797,0,No Failure
9202,L56381,L,0.2717391304347814,0.3703703703703738,0.13736903376018628,0.554945054945055,0.24505928853754938,0,No Failure
9203,L56382,L,0.2717391304347814,0.3827160493827222,0.22118742724097795,0.45467032967032966,0.25296442687747034,0,No Failure
9204,L56383,L,0.2717391304347814,0.3827160493827222,0.22759022118742733,0.4313186813186814,0.2608695652173913,0,No Failure
9205,L56384,L,0.2717391304347814,0.3827160493827222,0.26367869615832373,0.4436813186813187,0.26877470355731226,0,No Failure
9206,L56385,L,0.2717391304347814,0.3827160493827222,0.2392316647264261,0.3997252747252747,0.27667984189723316,0,No Failure
9207,M24066,M,0.28260869565216495,0.3950617283950635,0.220605355064028,0.5521978021978021,0.2845849802371541,0,No Failure
9208,L56387,L,0.28260869565216495,0.3827160493827222,0.1268917345750874,0.6153846153846153,0.2964426877470355,0,No Failure
9209,L56388,L,0.29347826086956275,0.3950617283950635,0.13853317811408616,0.5096153846153846,0.3043478260869565,0,No Failure
9210,M24069,M,0.29347826086956275,0.4074074074074119,0.130966239813737,0.7156593406593406,0.31225296442687744,0,No Failure
9211,M24070,M,0.28260869565216495,0.4074074074074119,0.749708963911525,0.13873626373626374,0.32411067193675885,0,No Failure
9212,M24071,M,0.29347826086956275,0.4074074074074119,0.140279394644936,0.6222527472527473,0.3359683794466403,0,No Failure
9213,L56392,L,0.29347826086956275,0.3950617283950635,0.12922002328288718,0.6881868131868131,0.34782608695652173,0,No Failure
9214,L56393,L,0.29347826086956275,0.4074074074074119,0.29743888242142025,0.39285714285714285,0.3557312252964427,0,No Failure
9215,L56394,L,0.29347826086956275,0.3950617283950635,0.1979045401629802,0.4574175824175824,0.3636363636363636,0,No Failure
9216,L56395,L,0.28260869565216495,0.3827160493827222,0.29860302677532014,0.38324175824175827,0.37154150197628455,0,No Failure
9217,H38630,H,0.2608695652173836,0.3827160493827222,0.1752037252619325,0.548076923076923,0.3794466403162055,0,No Failure
9218,L56397,L,0.2717391304347814,0.3827160493827222,0.14726426076833532,0.6291208791208791,0.3992094861660079,0,No Failure
9219,L56398,L,0.2608695652173836,0.3827160493827222,0.1082654249126892,0.6373626373626373,0.40711462450592883,0,No Failure
9220,M24079,M,0.2608695652173836,0.3827160493827222,0.10593713620488943,0.7307692307692307,0.4150197628458498,0,No Failure
9221,L56400,L,0.2717391304347814,0.3950617283950635,0.06635622817229336,0.7458791208791209,0.4268774703557312,0,No Failure
9222,M24081,M,0.2717391304347814,0.4074074074074119,0.2951105937136206,0.3598901098901099,0.43478260869565216,0,No Failure
9223,M24082,M,0.28260869565216495,0.4074074074074119,0.20779976717112925,0.4766483516483517,0.44664031620553357,0,No Failure
9224,L56403,L,0.28260869565216495,0.4074074074074119,0.12456344586728763,0.5508241758241758,0.458498023715415,0,No Failure
9225,L56404,L,0.28260869565216495,0.4074074074074119,0.1641443538998837,0.5906593406593406,0.46640316205533594,0,No Failure
9226,L56405,L,0.29347826086956275,0.4197530864197603,0.3795110593713621,0.271978021978022,0.4743083003952569,0,No Failure
9227,L56406,L,0.29347826086956275,0.4197530864197603,0.380675203725262,0.27060439560439564,0.48221343873517786,0,No Failure
9228,L56407,L,0.29347826086956275,0.4197530864197603,0.17753201396973228,0.5563186813186812,0.49011857707509876,0,No Failure
9229,M24088,M,0.30434782608695343,0.4197530864197603,0.2351571594877765,0.4629120879120879,0.4980237154150197,0,No Failure
9230,M24089,M,0.30434782608695343,0.4074074074074119,0.5087310826542492,0.19230769230769235,0.5098814229249011,0,No Failure
9231,L56410,L,0.3152173913043441,0.4320987654321016,0.43888242142025613,0.25824175824175827,0.5217391304347826,0,No Failure
9232,L56411,L,0.3152173913043441,0.4197530864197603,0.21594877764842846,0.4491758241758242,0.5296442687747035,0,No Failure
9233,L56412,L,0.3152173913043441,0.4197530864197603,0.10593713620488943,0.6620879120879121,0.5375494071146245,0,No Failure
9234,L56413,L,0.3260869565217348,0.4197530864197603,0.13678696158323633,0.5673076923076923,0.5454545454545454,0,No Failure
9235,L56414,L,0.3260869565217348,0.4197530864197603,0.42840512223515714,0.22664835164835168,0.5533596837944663,0,No Failure
9236,M24095,M,0.3152173913043441,0.3950617283950635,0.24679860302677536,0.4313186813186814,0.5612648221343873,0,No Failure
9237,L56416,L,0.30434782608695343,0.3703703703703738,0.2258440046565775,0.3818681318681319,0.5731225296442687,0,No Failure
9238,M24097,M,0.30434782608695343,0.3827160493827222,0.3742724097788127,0.2967032967032967,0.5810276679841897,0,No Failure
9239,M24098,M,0.3152173913043441,0.3827160493827222,0.16763678696158324,0.5137362637362637,0.592885375494071,0,No Failure
9240,H38653,H,0.3152173913043441,0.3827160493827222,0.15599534342258448,0.6607142857142857,0.6047430830039525,0,No Failure
9241,M24100,M,0.30434782608695343,0.3703703703703738,0.11292200232828875,0.6291208791208791,0.6245059288537549,0,No Failure
9242,L56421,L,0.30434782608695343,0.3703703703703738,0.29976717112922,0.34752747252747257,0.6363636363636364,0,No Failure
9243,M24102,M,0.3152173913043441,0.3703703703703738,0.058789289871944206,0.7843406593406592,0.6442687747035573,0,No Failure
9244,L56423,L,0.3260869565217348,0.3827160493827222,0.16647264260768335,0.6208791208791208,0.6561264822134387,0,No Failure
9245,L56424,L,0.3260869565217348,0.3827160493827222,0.3486612339930152,0.3228021978021978,0.6640316205533596,0,No Failure
9246,L56425,L,0.3260869565217348,0.3950617283950635,0.3143189755529686,0.3228021978021978,0.6719367588932806,0,No Failure
9247,L56426,L,0.3260869565217348,0.3950617283950635,0.40395809080325973,0.3186813186813187,0.6798418972332015,0,No Failure
9248,L56427,L,0.3260869565217348,0.3950617283950635,0.30675203725261935,0.3695054945054945,0.6877470355731224,0,No Failure
9249,M24108,M,0.3260869565217348,0.4197530864197603,0.18626309662398144,0.5054945054945055,0.6956521739130435,0,No Failure
9250,L56429,L,0.3260869565217348,0.4074074074074119,0.2846332945285216,0.39010989010989017,0.7075098814229248,0,No Failure
9251,H38664,H,0.3260869565217348,0.4074074074074119,0.3812572759022118,0.30357142857142855,0.7154150197628458,0,No Failure
9252,M24111,M,0.3152173913043441,0.4197530864197603,0.28114086146682193,0.3434065934065934,0.7351778656126482,0,No Failure
9253,M24112,M,0.30434782608695343,0.4074074074074119,0.2124563445867288,0.4436813186813187,0.7470355731225296,0,No Failure
9254,M24113,M,0.3152173913043441,0.4074074074074119,0.1979045401629802,0.5041208791208791,0.758893280632411,0,No Failure
9255,L56434,L,0.3260869565217348,0.4197530864197603,0.260768335273574,0.37500000000000006,0.7707509881422925,0,No Failure
9256,L56435,L,0.3152173913043441,0.4074074074074119,0.28114086146682193,0.38049450549450553,0.7786561264822134,0,No Failure
9257,L56436,L,0.3152173913043441,0.4197530864197603,0.23341094295692666,0.4313186813186814,0.7865612648221343,0,No Failure
9258,M24117,M,0.3260869565217348,0.4197530864197603,0.07450523864959258,0.7541208791208791,0.7944664031620553,0,No Failure
9259,H38672,H,0.3260869565217348,0.4074074074074119,0.1228172293364378,0.5412087912087912,0.0,0,No Failure
9260,M24119,M,0.3152173913043441,0.4074074074074119,0.3061699650756694,0.3324175824175824,0.01976284584980237,0,No Failure
9261,L56440,L,0.3152173913043441,0.4074074074074119,0.1216530849825379,0.7417582417582417,0.03162055335968379,0,No Failure
9262,H38675,H,0.3260869565217348,0.4074074074074119,0.17578579743888245,0.4752747252747253,0.03952569169960474,0,No Failure
9263,M24122,M,0.3260869565217348,0.4197530864197603,0.13736903376018628,0.5934065934065934,0.05928853754940711,0,No Failure
9264,L56443,L,0.3260869565217348,0.4197530864197603,0.2473806752037253,0.4986263736263737,0.07114624505928853,0,No Failure
9265,M24124,M,0.3260869565217348,0.4074074074074119,0.2083818393480792,0.45467032967032966,0.07905138339920947,0,No Failure
9266,M24125,M,0.3260869565217348,0.3950617283950635,0.12922002328288718,0.6304945054945055,0.0909090909090909,0,No Failure
9267,L56446,L,0.3152173913043441,0.3950617283950635,0.3311990686845169,0.2980769230769231,0.10276679841897232,0,No Failure
9268,L56447,L,0.3152173913043441,0.3827160493827222,0.11292200232828875,0.7348901098901098,0.11067193675889328,0,No Failure
9269,L56448,L,0.3152173913043441,0.3827160493827222,0.2898719441210711,0.38049450549450553,0.11857707509881422,0,No Failure
9270,L56449,L,0.3152173913043441,0.3827160493827222,0.1082654249126892,0.7843406593406592,0.12648221343873517,0,No Failure
9271,L56450,L,0.3152173913043441,0.3827160493827222,0.07799767171129224,0.7774725274725274,0.13438735177865613,0,No Failure
9272,L56451,L,0.3152173913043441,0.3703703703703738,0.47904540162980214,0.2293956043956044,0.14229249011857706,0,No Failure
9273,L56452,L,0.3152173913043441,0.3580246913580325,0.10768335273573926,0.6909340659340659,0.15019762845849802,0,No Failure
9274,H38687,H,0.3152173913043441,0.3703703703703738,0.20488940628637953,0.43818681318681324,0.15810276679841895,0,No Failure
9275,L56454,L,0.3152173913043441,0.3703703703703738,0.15133876600698493,0.7019230769230769,0.17786561264822134,0,No Failure
9276,L56455,L,0.3152173913043441,0.3703703703703738,0.25436554132712463,0.3516483516483516,0.18577075098814227,0,No Failure
9277,L56456,L,0.30434782608695343,0.3703703703703738,0.3044237485448196,0.36401098901098905,0.19367588932806323,0,No Failure
9278,L56457,L,0.3152173913043441,0.3703703703703738,0.16239813736903386,0.6126373626373626,0.20158102766798416,0,No Failure
9279,H38692,H,0.3152173913043441,0.3827160493827222,0.2549476135040746,0.49587912087912084,0.20948616600790512,0,No Failure
9280,M24139,M,0.3152173913043441,0.3827160493827222,0.27764842840512227,0.33516483516483514,0.2292490118577075,0,No Failure
9281,H38694,H,0.3152173913043441,0.3827160493827222,0.17578579743888245,0.5425824175824175,0.24110671936758893,0,No Failure
9282,L56461,L,0.3152173913043441,0.3950617283950635,0.09778812572759032,0.5659340659340659,0.2608695652173913,0,No Failure
9283,M24142,M,0.3152173913043441,0.3950617283950635,0.1431897555296857,0.5563186813186812,0.26877470355731226,0,No Failure
9284,M24143,M,0.3260869565217348,0.4074074074074119,0.3690337601862631,0.32554945054945056,0.28063241106719367,0,No Failure
9285,L56464,L,0.3152173913043441,0.3950617283950635,0.29976717112922,0.38324175824175827,0.2924901185770751,0,No Failure
9286,M24145,M,0.3152173913043441,0.4074074074074119,0.14086146682188594,0.6016483516483516,0.30039525691699603,0,No Failure
9287,L56466,L,0.3152173913043441,0.3950617283950635,0.25436554132712463,0.3873626373626374,0.31225296442687744,0,No Failure
9288,L56467,L,0.3152173913043441,0.3950617283950635,0.31490104772991856,0.3337912087912088,0.3201581027667984,0,No Failure
9289,L56468,L,0.3152173913043441,0.3950617283950635,0.16065192083818403,0.6771978021978021,0.32806324110671936,0,No Failure
9290,L56469,L,0.3152173913043441,0.3950617283950635,0.11583236321303847,0.5659340659340659,0.3359683794466403,0,No Failure
9291,L56470,L,0.3152173913043441,0.4074074074074119,0.1455180442374855,0.554945054945055,0.3438735177865612,0,No Failure
9292,L56471,L,0.3152173913043441,0.4074074074074119,0.10768335273573926,0.7417582417582417,0.3517786561264822,0,No Failure
9293,L56472,L,0.3152173913043441,0.4074074074074119,0.2764842840512224,0.41620879120879123,0.35968379446640314,0,No Failure
9294,L56473,L,0.3260869565217348,0.4197530864197603,0.15657741559953442,0.46978021978021983,0.3675889328063241,0,No Failure
9295,L56474,L,0.30434782608695343,0.4074074074074119,0.15657741559953442,0.4450549450549451,0.37549407114624506,0,No Failure
9296,M24155,M,0.3152173913043441,0.4074074074074119,0.14260768335273577,0.6057692307692307,0.38339920948616596,0,No Failure
9297,H38710,H,0.3152173913043441,0.4074074074074119,0.2072176949941793,0.4848901098901099,0.3952569169960474,0,No Failure
9298,M24157,M,0.30434782608695343,0.3950617283950635,0.18102444703143195,0.5439560439560439,0.4150197628458498,0,No Failure
9299,L56478,L,0.30434782608695343,0.3950617283950635,0.08440046565774162,0.6428571428571428,0.4268774703557312,0,No Failure
9300,M24159,M,0.30434782608695343,0.3950617283950635,0.09720605355064038,0.6401098901098901,0.43478260869565216,0,No Failure
9301,L56480,L,0.30434782608695343,0.3950617283950635,0.11583236321303847,0.5233516483516483,0.44664031620553357,0,No Failure
9302,M24161,M,0.30434782608695343,0.3950617283950635,0.16938300349243307,0.6387362637362637,0.45454545454545453,0,No Failure
9303,M24162,M,0.30434782608695343,0.3950617283950635,0.370197904540163,0.2925824175824176,0.46640316205533594,0,No Failure
9304,L56483,L,0.3152173913043441,0.4074074074074119,0.18800931315483127,0.4739010989010988,0.47826086956521735,0,No Failure
9305,L56484,L,0.3260869565217348,0.4197530864197603,0.21478463329452857,0.5384615384615384,0.4861660079051383,0,No Failure
