Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure_Type_Encoded
0,300.8,311.8,0.315872611494907,43.4,223,0,1
1,300.7,311.7,0.3158726115021814,40.0,0,0,1
1,300.7,311.7,0.3158726115003285,38.9,3,0,1
0,300.8,311.7,0.3158726114959965,45.8,6,0,1
0,300.8,311.7,0.3158726115111989,29.0,8,0,1
0,300.8,311.7,0.3158726114946833,49.0,10,0,1
0,300.8,311.7,0.3158726115078129,32.2,12,0,1
0,300.8,311.6,0.3158726115013039,35.6,14,0,1
0,300.8,311.7,0.3158726114955664,45.5,16,0,1
0,300.8,311.7,0.3158726114991203,39.4,18,0,1
1,300.7,311.5,0.3158726115040706,36.4,20,0,1
0,300.8,311.6,0.3158726115040219,36.0,23,0,1
1,300.9,311.8,0.3158726115136837,24.5,25,0,1
1,300.9,311.9,0.3158726114991823,40.9,28,0,1
0,301.0,312.0,0.3158726114970395,36.8,31,0,1
0,301.0,311.9,0.3158726114975111,41.9,33,0,1
1,300.9,311.9,0.3158726114855313,56.1,35,0,1
2,300.9,311.9,0.3158726115011351,38.0,38,0,1
2,300.9,311.9,0.3158726115191373,16.5,43,0,1
0,301.0,312.1,0.315872611491754,49.9,48,0,1
0,301.0,312.1,0.3158726115048315,32.3,50,0,1
2,301.1,312.2,0.3158726114998533,42.6,52,0,1
0,301.0,312.2,0.3158726114804279,59.0,57,0,1
0,301.0,312.2,0.3158726114913327,47.0,59,0,1
0,301.0,312.2,0.3158726115009649,39.9,61,0,1
0,300.9,312.1,0.3158726114953485,40.2,63,0,1
0,301.1,312.3,0.3158726114981685,35.3,65,0,1
0,301.0,312.2,0.3158726115056058,35.9,67,0,1
1,301.0,312.2,0.3158726115067675,32.6,69,0,1
0,300.9,312.2,0.3158726115128588,23.2,72,0,1
0,300.9,312.1,0.3158726115098462,28.8,74,0,1
1,300.9,312.1,0.315872611484165,48.6,76,0,1
0,301.0,312.1,0.3158726114940002,46.1,79,0,1
0,301.1,312.2,0.3158726114933775,54.9,81,0,1
0,301.1,312.3,0.3158726115088284,29.7,83,0,1
0,301.2,312.3,0.3158726115019656,38.4,85,0,1
1,301.2,312.3,0.3158726115030214,38.3,87,0,1
2,301.2,312.4,0.3158726114932195,47.8,90,0,1
0,301.2,312.4,0.3158726114918376,59.0,95,0,1
0,301.2,312.4,0.3158726114991823,53.5,97,0,1
1,301.2,312.4,0.3158726114957106,36.6,99,0,1
1,301.2,312.4,0.315872611500678,39.6,102,0,1
0,301.0,312.3,0.3158726114969031,36.4,105,0,1
0,301.0,312.3,0.3158726114996724,42.6,107,0,1
0,301.0,312.2,0.3158726115055612,33.0,109,0,1
0,301.0,312.3,0.3158726115031239,34.9,111,0,1
0,301.0,312.2,0.3158726115026059,34.1,113,0,1
0,301.1,312.3,0.3158726115049244,34.5,115,0,1
2,301.0,312.2,0.3158726114997328,40.3,117,0,1
0,301.1,312.3,0.3158726114995508,34.9,122,0,1
0,301.1,312.4,0.315872611495854,37.9,124,0,1
1,301.1,312.4,0.3158726115128052,25.1,126,0,1
0,301.1,312.3,0.3158726115022883,39.0,129,0,1
1,301.1,312.3,0.3158726115139051,25.9,131,0,1
0,301.1,312.3,0.3158726115052911,31.9,134,0,1
0,301.0,312.3,0.3158726114954214,43.5,136,0,1
0,301.0,312.2,0.3158726115118841,28.8,138,0,1
1,301.0,312.2,0.3158726115003285,41.5,140,0,1
1,301.0,312.2,0.3158726115238864,9.7,143,1,3
0,300.9,312.1,0.3158726114902066,51.7,146,0,1
1,300.9,312.1,0.3158726115062611,31.0,148,0,1
1,300.8,312.0,0.3158726114967659,53.3,151,0,1
0,300.8,312.0,0.315872611491502,50.2,154,0,1
1,300.9,312.1,0.3158726115138808,23.0,156,0,1
1,300.8,312.0,0.315872611481603,67.3,159,0,1
0,300.9,312.0,0.3158726115022349,44.0,162,0,1
0,300.8,312.0,0.3158726114989957,37.3,164,0,1
0,300.9,312.1,0.3158726114980385,46.0,166,0,1
1,301.0,312.1,0.315872611508159,28.4,168,0,1
0,300.8,311.9,0.3158726114946833,41.1,171,0,1
2,300.9,312.0,0.315872611518989,17.8,173,0,1
0,300.8,311.8,0.3158726114868424,61.1,178,0,1
0,300.8,311.8,0.3158726114956386,43.3,180,0,1
1,300.9,312.0,0.3158726114915863,56.1,182,0,1
1,300.9,312.0,0.3158726114937684,50.7,185,0,1
0,300.9,312.0,0.3158726115003871,44.2,188,0,1
1,301.0,312.0,0.3158726115035283,37.5,190,0,1
1,300.9,312.0,0.3158726114970395,41.4,193,0,1
0,301.0,312.0,0.3158726115014157,39.3,196,0,1
0,301.0,311.9,0.31587261151477,23.5,198,0,1
0,301.0,312.1,0.3158726115085716,30.7,200,0,1
2,300.9,312.0,0.3158726115101477,27.9,202,0,1
1,301.0,312.0,0.3158726115003285,34.6,207,0,1
0,300.9,312.0,0.3158726114966277,43.8,210,0,1
2,300.9,312.0,0.3158726114933775,42.7,212,0,1
0,300.9,312.0,0.3158726114999731,38.7,217,0,1
1,300.8,312.0,0.3158726114952755,50.7,219,0,1
0,300.7,311.9,0.3158726114935345,50.2,222,1,2
0,300.6,311.9,0.315872611495494,44.9,224,0,1
0,300.6,311.8,0.3158726115004456,44.8,226,0,1
1,300.6,311.9,0.3158726115067675,35.3,0,0,1
0,300.6,312.0,0.3158726114997932,42.2,3,0,1
0,300.7,312.0,0.3158726115031239,32.4,5,0,1
0,300.8,312.0,0.3158726114948327,46.5,7,0,1
0,300.7,311.9,0.3158726114994899,38.8,9,0,1
0,300.7,311.8,0.3158726115038261,36.8,11,0,1
0,300.7,311.7,0.3158726115152303,19.7,13,0,1
0,300.7,311.7,0.3158726114979078,46.1,15,0,1
0,300.7,311.8,0.3158726115056503,34.1,17,0,1
0,300.7,311.8,0.3158726114995508,47.3,19,0,1
0,300.8,311.9,0.3158726115036281,31.8,21,0,1
0,300.8,311.9,0.3158726115002697,39.3,23,0,1
2,300.8,311.9,0.3158726114959254,48.5,25,0,1
0,300.8,311.9,0.3158726114995508,45.1,30,0,1
0,300.7,311.9,0.3158726114995508,35.8,32,0,1
0,300.7,311.8,0.3158726114966277,38.1,34,0,1
1,300.7,311.9,0.3158726114908185,55.1,36,0,1
0,300.6,311.8,0.3158726114986177,41.4,39,0,1
0,300.6,311.9,0.3158726114981036,38.2,41,0,1
0,300.6,311.9,0.3158726114946083,41.3,43,0,1
2,300.6,311.9,0.3158726115056947,30.5,45,0,1
0,300.7,312.0,0.3158726114936906,51.1,50,0,1
0,300.6,311.8,0.3158726115076957,27.2,52,0,1
0,300.5,311.9,0.3158726114938459,45.7,54,0,1
0,300.5,311.9,0.315872611514725,21.7,56,0,1
0,300.4,311.8,0.3158726114940002,47.9,58,0,1
2,300.2,311.6,0.3158726115001515,41.1,60,0,1
0,300.1,311.5,0.3158726115003285,43.4,65,0,1
0,300.2,311.5,0.3158726115030727,37.2,67,0,1
0,300.3,311.6,0.3158726115012478,44.9,69,0,1
0,300.2,311.6,0.3158726115026059,37.7,71,0,1
2,300.2,311.5,0.3158726114955664,44.3,73,0,1
1,300.2,311.6,0.3158726114982332,41.4,78,0,1
1,300.3,311.6,0.3158726114902066,54.1,81,0,1
1,300.3,311.7,0.3158726115031749,36.4,84,0,1
0,300.5,311.8,0.3158726115053364,34.8,87,0,1
1,300.5,311.9,0.3158726115083855,26.3,89,0,1
0,300.4,311.9,0.3158726115142879,21.3,92,0,1
1,300.6,312.0,0.3158726114997932,39.8,94,0,1
1,300.5,311.9,0.3158726115086086,35.2,97,0,1
1,300.5,311.9,0.3158726115144511,22.1,100,0,1
1,300.5,312.0,0.3158726115142644,23.0,103,0,1
0,300.5,312.0,0.3158726115074587,29.5,106,0,1
2,300.5,312.0,0.3158726114915863,43.2,108,0,1
0,300.5,312.0,0.3158726115035283,36.7,113,0,1
0,300.4,312.0,0.3158726115068504,34.9,115,0,1
0,300.4,312.0,0.3158726114908185,43.0,117,0,1
0,300.3,311.8,0.3158726114902949,48.0,119,0,1
0,300.3,311.8,0.3158726115029699,39.7,121,0,1
0,300.3,311.7,0.3158726115041674,31.2,123,0,1
0,300.2,311.5,0.3158726115019656,36.1,125,0,1
2,300.2,311.5,0.3158726114959965,43.6,127,0,1
0,300.2,311.6,0.3158726114899404,53.5,132,0,1
2,300.1,311.5,0.3158726114952755,46.2,134,0,1
0,300.1,311.4,0.3158726114964192,42.2,139,0,1
0,300.2,311.4,0.3158726114993674,44.4,141,0,1
0,300.2,311.4,0.3158726114876229,49.8,143,0,1
0,300.2,311.4,0.3158726114981036,37.5,145,0,1
0,300.1,311.4,0.3158726114969714,40.6,147,0,1
0,300.1,311.4,0.3158726114899404,45.7,149,0,1
0,300.1,311.3,0.3158726115086086,30.3,151,0,1
0,300.1,311.4,0.3158726115152303,23.0,153,0,1
0,300.2,311.6,0.3158726114915863,56.9,155,0,1
1,300.2,311.6,0.3158726115011351,40.8,157,0,1
0,300.2,311.6,0.3158726115010218,35.7,160,0,1
2,300.2,311.6,0.3158726115080827,28.8,162,0,1
0,300.2,311.7,0.3158726114999731,48.3,167,0,1
1,300.2,311.7,0.3158726115033777,37.4,169,0,1
0,300.3,311.7,0.3158726114973773,41.5,172,0,1
0,300.2,311.6,0.3158726115003871,39.0,174,0,1
0,300.2,311.7,0.3158726115056503,30.5,176,0,1
0,300.3,311.7,0.3158726115088284,27.8,178,0,1
0,300.3,311.8,0.3158726115039731,37.7,180,0,1
0,300.3,311.8,0.3158726114946083,46.0,182,0,1
1,300.3,311.9,0.3158726114957824,41.6,184,0,1
0,300.3,311.9,0.3158726115091876,31.5,187,0,1
0,300.4,311.9,0.3158726114989332,48.7,189,0,1
1,300.4,312.0,0.3158726115053364,30.4,191,0,1
2,300.3,311.9,0.3158726114928203,49.0,194,0,1
1,300.3,311.8,0.3158726115058271,33.7,199,0,1
0,300.3,311.7,0.315872611513123,26.3,202,0,1
2,300.3,311.8,0.3158726115191507,18.5,204,0,1
1,300.4,311.8,0.3158726115032766,33.1,209,1,5
1,300.4,311.8,0.3158726114966969,45.1,0,0,1
0,300.4,311.7,0.3158726114978421,45.6,3,0,1
2,300.4,311.8,0.3158726115226156,13.5,5,0,1
0,300.4,311.8,0.3158726114909048,57.2,10,0,1
0,300.3,311.8,0.3158726115170537,19.6,12,0,1
0,300.3,311.7,0.315872611494077,47.5,14,0,1
0,300.3,311.8,0.3158726115030214,33.0,16,0,1
0,300.3,311.7,0.315872611487815,55.2,18,0,1
0,300.2,311.6,0.3158726115116204,26.4,20,0,1
0,300.2,311.6,0.3158726115132788,27.0,22,0,1
1,300.2,311.6,0.3158726115022349,46.4,24,0,1
2,300.2,311.5,0.3158726115012478,36.8,27,0,1
0,300.2,311.4,0.3158726115040219,41.0,32,0,1
0,300.2,311.4,0.3158726114973773,47.8,34,0,1
0,300.2,311.4,0.3158726114960675,37.9,36,0,1
1,300.1,311.3,0.3158726115076171,33.8,38,0,1
0,300.1,311.4,0.3158726115067675,31.3,41,0,1
0,300.0,311.3,0.3158726115015269,39.2,43,0,1
2,300.0,311.2,0.3158726114930605,43.1,45,0,1
2,299.9,311.2,0.315872611490645,49.6,50,0,1
1,299.9,311.3,0.3158726114927398,50.0,55,0,1
0,299.8,311.1,0.3158726114982978,46.1,58,0,1
0,299.7,311.1,0.3158726115076171,32.4,60,0,1
0,299.6,311.0,0.3158726115033272,36.3,62,0,1
1,299.6,310.9,0.3158726114988075,39.7,64,0,1
2,299.5,310.8,0.3158726115055165,32.4,67,0,1
0,299.5,310.8,0.3158726114899404,54.9,72,0,1
0,299.5,310.8,0.3158726115041674,38.2,74,0,1
0,299.6,310.9,0.3158726115079291,28.0,76,0,1
0,299.6,310.8,0.3158726114930605,49.9,78,0,1
1,299.7,311.0,0.3158726114971075,49.8,80,0,1
0,299.7,310.9,0.3158726114989957,40.4,83,0,1
1,299.7,311.0,0.3158726115007357,42.7,85,0,1
1,299.7,310.9,0.3158726115089371,32.1,88,0,1
0,299.6,310.9,0.3158726115022349,31.8,91,0,1
0,299.5,310.8,0.3158726114970395,41.0,93,0,1
1,299.5,310.7,0.3158726114996724,39.5,95,0,1
1,299.6,310.8,0.3158726114956386,50.4,98,0,1
1,299.5,310.7,0.3158726114954214,41.3,101,0,1
0,299.5,310.7,0.3158726114986812,40.9,104,0,1
0,299.5,310.7,0.3158726114964192,45.7,106,0,1
0,299.6,310.8,0.3158726115007932,42.4,108,0,1
0,299.6,310.7,0.3158726114930605,52.1,110,0,1
0,299.5,310.8,0.3158726114826283,52.4,112,0,1
0,299.6,310.8,0.315872611507379,30.9,114,0,1
0,299.6,310.8,0.3158726115002697,46.9,116,0,1
0,299.6,310.8,0.3158726114936128,40.8,118,0,1
2,299.6,310.9,0.3158726115087189,31.2,120,0,1
1,299.7,311.1,0.3158726115063039,30.3,125,0,1
2,299.6,311.0,0.3158726115099474,30.2,128,0,1
0,299.6,311.0,0.3158726115043119,35.0,133,0,1
0,299.7,311.1,0.3158726115043119,36.4,135,0,1
0,299.6,310.9,0.3158726114986812,40.9,137,0,1
0,299.6,311.0,0.3158726115032258,33.2,139,0,1
0,299.7,311.1,0.3158726115056503,31.4,141,0,1
2,299.7,311.1,0.3158726114896716,47.1,143,0,1
0,299.7,311.1,0.3158726115091165,30.6,148,0,1
1,299.8,311.2,0.3158726115109516,26.3,150,0,1
0,299.9,311.3,0.3158726115016375,45.7,153,0,1
2,300.0,311.4,0.3158726115072585,34.5,155,0,1
0,299.9,311.4,0.3158726115053364,28.9,160,0,1
2,299.9,311.4,0.3158726115002107,37.0,162,0,1
0,299.9,311.3,0.3158726114912476,52.3,167,0,1
1,299.9,311.3,0.3158726114969031,41.2,169,0,1
0,299.8,311.2,0.3158726115038261,40.0,172,0,1
0,299.7,311.1,0.3158726114964889,44.9,174,0,1
0,299.7,311.2,0.3158726114895815,52.1,176,0,1
0,299.8,311.3,0.3158726115036281,35.4,178,0,1
1,299.7,311.2,0.3158726115062183,42.3,180,0,1
0,299.7,311.2,0.3158726115134831,23.7,183,0,1
1,299.7,311.1,0.3158726115075777,32.7,185,0,1
0,299.8,311.1,0.3158726114973773,47.3,188,0,1
0,299.8,311.1,0.3158726115191905,17.7,190,0,1
0,299.7,311.1,0.3158726115033272,41.0,192,0,1
0,299.7,311.0,0.3158726115132788,25.4,194,0,1
0,299.6,310.9,0.3158726114971075,46.3,196,0,1
1,299.6,310.9,0.3158726115020738,38.8,198,0,1
0,299.7,311.0,0.3158726115166773,21.0,201,0,1
1,299.7,310.9,0.3158726115063892,37.2,203,0,1
1,299.6,310.9,0.315872611506809,29.8,206,0,1
0,299.6,310.9,0.315872611475994,65.2,209,1,2
0,299.5,310.8,0.3158726115144047,22.3,211,0,1
0,299.4,310.7,0.3158726114955664,45.7,213,0,1
0,299.4,310.8,0.3158726114916703,53.9,215,1,2
0,299.4,310.8,0.315872611506474,33.6,217,0,1
1,299.4,310.7,0.3158726114999133,45.7,219,0,1
1,299.3,310.7,0.315872611491502,48.9,222,0,1
0,299.2,310.7,0.3158726115106996,27.0,225,1,5
0,299.3,310.8,0.3158726114955664,42.4,0,0,1
1,299.3,310.9,0.3158726115132529,25.1,2,0,1
0,299.3,310.9,0.315872611508348,32.4,5,0,1
1,299.4,310.9,0.3158726114987444,40.1,7,0,1
0,299.4,310.9,0.3158726115111375,27.8,10,0,1
1,299.4,310.9,0.3158726114969714,47.3,12,0,1
0,299.3,310.8,0.3158726114993674,43.5,15,0,1
0,299.2,310.7,0.3158726115023417,42.6,17,0,1
0,299.2,310.7,0.3158726114989957,44.0,19,0,1
0,299.3,310.8,0.3158726114929007,46.9,21,0,1
2,299.2,310.7,0.3158726115070557,29.4,23,0,1
0,299.2,310.6,0.3158726115085716,33.3,28,0,1
2,299.2,310.5,0.3158726114874296,48.9,30,0,1
1,299.2,310.5,0.3158726115030214,33.5,35,0,1
0,299.2,310.5,0.3158726114929007,45.8,38,0,1
0,299.1,310.5,0.3158726114963492,43.1,40,0,1
0,299.2,310.6,0.3158726114911623,61.9,42,0,1
0,299.1,310.6,0.3158726115044551,37.1,44,0,1
0,299.1,310.5,0.3158726114994899,37.8,46,0,1
0,299.0,310.4,0.3158726115006202,34.3,48,0,1
1,298.9,310.3,0.3158726115031749,35.2,50,0,1
1,299.1,310.5,0.3158726114957106,43.0,53,0,1
0,299.0,310.5,0.3158726115112599,27.9,56,0,1
0,299.1,310.5,0.3158726114874296,54.9,58,0,1
0,299.1,310.5,0.3158726115001515,35.2,60,0,1
0,299.1,310.5,0.3158726115021814,36.6,62,0,1
0,299.1,310.5,0.3158726114927398,61.4,64,0,1
1,299.1,310.4,0.3158726115017474,51.4,66,0,1
1,299.1,310.4,0.3158726114952755,49.3,69,0,1
0,299.1,310.5,0.315872611510763,27.4,72,0,1
0,299.1,310.5,0.3158726115106677,26.9,74,0,1
0,299.1,310.5,0.3158726114950551,48.8,76,0,1
0,299.1,310.6,0.3158726114871374,49.7,78,0,1
1,299.1,310.6,0.3158726114971752,43.2,80,0,1
0,299.2,310.6,0.3158726115022883,39.7,83,0,1
1,299.2,310.6,0.3158726114967659,50.9,85,0,1
0,299.2,310.6,0.3158726115002697,41.1,88,0,1
0,299.1,310.6,0.3158726115124508,26.0,90,0,1
0,299.1,310.4,0.3158726115014714,45.3,92,0,1
0,299.0,310.4,0.3158726114883841,49.6,94,0,1
0,299.0,310.4,0.3158726114993674,41.5,96,0,1
1,298.9,310.2,0.3158726115185678,20.0,98,0,1
1,299.0,310.3,0.3158726115090808,29.7,101,0,1
2,299.1,310.4,0.3158726114910767,54.5,104,0,1
0,299.0,310.4,0.3158726115010785,38.8,109,0,1
1,299.0,310.3,0.3158726114848026,68.6,111,1,3
0,299.0,310.3,0.3158726115032258,39.9,114,0,1
0,299.0,310.4,0.3158726115099138,28.0,116,0,1
0,298.9,310.3,0.315872611497644,44.1,118,0,1
0,299.0,310.4,0.3158726115017474,39.8,120,0,1
1,299.0,310.4,0.3158726114931401,45.2,122,0,1
0,299.0,310.4,0.3158726115166406,21.2,125,0,1
0,299.0,310.4,0.3158726115038752,36.1,127,0,1
0,299.1,310.4,0.3158726115078905,31.0,129,0,1
1,299.0,310.4,0.3158726115066004,37.1,131,0,1
0,299.0,310.4,0.3158726115057831,31.1,134,0,1
2,299.0,310.5,0.3158726114881009,56.8,136,0,1
1,299.0,310.6,0.3158726115049244,34.2,141,0,1
0,299.1,310.6,0.3158726115056058,39.7,144,0,1
0,299.1,310.5,0.3158726114986177,38.4,146,0,1
2,299.1,310.6,0.3158726114877191,48.0,148,0,1
2,299.2,310.6,0.3158726114961382,48.4,153,0,1
0,299.1,310.6,0.3158726115154631,23.9,158,0,1
2,299.2,310.6,0.3158726115096071,30.6,160,0,1
1,299.1,310.6,0.3158726114933775,49.5,165,0,1
2,299.1,310.6,0.3158726115123116,28.0,168,0,1
0,299.1,310.6,0.3158726115130444,24.1,173,0,1
0,299.2,310.7,0.3158726115026059,36.3,175,0,1
1,299.2,310.8,0.315872611500504,39.8,177,0,1
2,299.2,310.8,0.3158726115114414,30.4,180,0,1
1,299.1,310.8,0.3158726115013599,38.4,185,0,1
0,299.1,310.7,0.3158726114854283,51.1,188,0,1
0,298.9,310.6,0.3158726114905579,52.6,190,0,1
1,299.0,310.6,0.3158726115121991,22.2,192,0,1
0,298.9,310.5,0.3158726115072182,29.2,195,0,1
1,298.9,310.6,0.3158726115101477,25.3,197,0,1
0,298.8,310.5,0.3158726114923333,52.8,200,0,1
2,298.8,310.5,0.3158726114838415,55.8,202,0,1
0,298.8,310.5,0.3158726114981685,46.4,207,0,1
0,298.8,310.6,0.3158726115126429,25.4,209,0,1
0,298.8,310.6,0.3158726115056058,39.1,211,0,1
2,298.9,310.6,0.3158726115014714,38.8,213,0,1
1,298.9,310.7,0.3158726115071372,33.6,218,0,1
2,298.9,310.6,0.3158726115061752,33.0,221,0,1
0,298.8,310.6,0.3158726115076564,33.3,0,0,1
0,298.9,310.6,0.3158726114925779,52.7,2,0,1
1,298.8,310.5,0.3158726115086823,32.8,4,0,1
0,298.9,310.6,0.3158726115048315,38.1,7,0,1
1,298.8,310.6,0.3158726115072182,33.8,9,0,1
0,298.9,310.6,0.315872611494077,43.8,12,0,1
1,298.9,310.6,0.3158726115087189,35.8,14,0,1
0,298.9,310.5,0.315872611510048,26.9,17,0,1
2,298.9,310.5,0.3158726114957824,39.9,19,0,1
1,298.9,310.4,0.3158726115022349,44.4,24,0,1
1,298.9,310.5,0.3158726115018022,38.5,27,0,1
0,298.9,310.4,0.315872611510763,26.3,30,0,1
0,298.9,310.3,0.3158726114962791,39.0,32,0,1
1,298.8,310.2,0.3158726115052911,33.1,34,0,1
2,298.7,310.1,0.3158726114962087,45.6,37,0,1
0,298.7,310.0,0.3158726115070965,31.8,42,0,1
0,298.7,310.1,0.3158726115035283,37.6,44,0,1
1,298.7,310.1,0.315872611507379,34.1,46,0,1
0,298.7,310.1,0.3158726115072585,31.1,49,0,1
0,298.8,310.2,0.3158726115006202,41.0,51,0,1
1,298.7,310.1,0.3158726115007357,50.7,53,0,1
2,298.8,310.1,0.3158726114920038,44.0,56,0,1
1,298.7,310.1,0.3158726115030727,42.5,61,0,1
1,298.7,310.1,0.3158726114937684,69.7,64,1,3
0,298.7,310.1,0.3158726114936906,45.3,67,0,1
1,298.7,310.0,0.3158726114978421,40.2,69,0,1
0,298.7,309.9,0.3158726114982332,39.7,72,0,1
1,298.8,310.0,0.3158726114839497,52.7,74,0,1
1,298.8,310.0,0.3158726115020198,38.5,77,0,1
1,298.8,310.0,0.3158726114994287,44.9,80,0,1
0,298.8,309.9,0.315872611510763,30.6,83,0,1
2,298.7,309.8,0.3158726114952755,40.7,85,0,1
0,298.8,309.8,0.3158726114981036,40.0,90,0,1
0,298.7,309.7,0.3158726115082726,30.4,92,0,1
2,298.7,309.7,0.3158726115038752,39.3,94,0,1
0,298.7,309.7,0.3158726114930605,45.7,99,0,1
1,298.8,309.7,0.3158726114974443,47.7,101,0,1
0,298.8,309.6,0.3158726114966969,50.0,104,0,1
0,298.7,309.6,0.315872611490645,44.9,106,0,1
2,298.7,309.5,0.3158726114974443,40.4,108,0,1
1,298.7,309.5,0.3158726114931401,46.0,113,0,1
1,298.7,309.5,0.3158726115003871,38.8,116,0,1
2,298.6,309.5,0.3158726115016925,34.2,119,0,1
1,298.7,309.6,0.3158726114792134,57.1,124,0,1
0,298.6,309.5,0.3158726114870394,52.2,127,0,1
0,298.8,309.7,0.3158726114954214,49.6,129,0,1
0,298.8,309.7,0.315872611500678,39.0,131,0,1
1,298.8,309.7,0.3158726114929807,48.7,133,0,1
0,298.8,309.7,0.3158726115020198,44.0,136,0,1
1,298.8,309.7,0.3158726114989957,48.5,138,0,1
1,298.8,309.7,0.3158726114978421,47.3,141,0,1
1,299.0,309.8,0.3158726115203514,15.9,144,0,1
0,298.9,309.7,0.3158726114971752,48.8,147,0,1
1,298.8,309.7,0.3158726115050169,35.3,149,0,1
0,298.8,309.7,0.3158726115107946,28.5,152,0,1
1,298.8,309.7,0.3158726115003285,40.3,154,0,1
1,298.8,309.7,0.3158726114991823,38.1,157,0,1
0,298.8,309.7,0.3158726115111375,29.6,160,0,1
0,298.7,309.7,0.3158726115009649,40.6,162,0,1
2,298.8,309.8,0.3158726114963492,48.2,164,0,1
0,298.8,309.7,0.3158726115059148,40.4,169,0,1
2,298.8,309.8,0.3158726114997932,35.9,171,0,1
0,298.7,309.7,0.3158726115055612,35.7,176,0,1
0,298.7,309.6,0.315872611508197,31.1,178,0,1
1,298.7,309.6,0.3158726114973773,42.7,180,0,1
1,298.7,309.5,0.3158726114996117,33.6,183,0,1
1,298.7,309.6,0.3158726114921691,48.1,186,0,1
1,298.7,309.6,0.3158726115089731,26.2,189,0,1
0,298.6,309.6,0.3158726114998533,36.9,192,0,1
0,298.7,309.6,0.3158726114966969,55.6,194,0,1
0,298.6,309.6,0.3158726114928203,50.3,196,0,1
0,298.7,309.6,0.315872611500504,46.7,198,0,1
1,298.6,309.6,0.3158726114888504,59.4,200,0,1
0,298.5,309.5,0.3158726114924152,46.3,203,1,5
0,298.7,309.7,0.3158726115029699,37.4,0,0,1
1,298.6,309.6,0.3158726115018022,42.4,2,0,1
0,298.6,309.6,0.3158726115026059,35.8,5,0,1
0,298.6,309.5,0.3158726114972428,44.3,7,0,1
0,298.6,309.6,0.3158726114896716,62.5,9,0,1
0,298.8,309.7,0.3158726115046913,45.0,11,0,1
0,298.9,309.8,0.3158726114932986,49.0,13,0,1
1,298.8,309.8,0.3158726115031749,36.6,15,0,1
1,298.9,309.8,0.3158726115135084,22.8,18,0,1
0,298.9,309.8,0.3158726114928203,49.9,21,0,1
0,298.9,309.8,0.3158726115022883,42.1,23,0,1
0,298.8,309.7,0.3158726115161098,20.6,25,0,1
0,298.8,309.8,0.3158726115069739,33.6,27,0,1
0,298.7,309.7,0.315872611514589,21.7,29,0,1
1,298.8,309.7,0.3158726114971075,44.8,31,0,1
1,298.7,309.7,0.3158726114904704,50.5,34,0,1
0,298.8,309.7,0.3158726114754532,63.4,37,0,1
1,298.8,309.6,0.3158726114923333,48.2,39,0,1
0,298.8,309.8,0.3158726114879106,49.3,42,0,1
0,298.8,309.7,0.3158726114881009,50.3,44,0,1
1,298.8,309.9,0.3158726114876229,61.6,46,0,1
0,298.8,309.9,0.3158726115067675,31.9,49,0,1
0,298.9,310.0,0.3158726115118841,25.7,51,0,1
2,298.8,310.0,0.3158726115020738,38.3,53,0,1
0,298.9,310.0,0.3158726115101145,27.3,58,0,1
1,298.8,309.9,0.3158726115000922,35.2,60,0,1
0,298.8,309.7,0.3158726114972428,43.1,63,0,1
2,298.8,309.8,0.3158726115037767,38.8,65,0,1
1,298.9,309.9,0.3158726115004456,37.1,70,0,1
0,298.8,309.9,0.3158726114894911,47.2,73,0,1
0,298.9,309.9,0.3158726114907319,46.5,75,0,1
0,298.8,309.9,0.3158726115018022,39.7,77,0,1
1,298.8,309.8,0.3158726114831851,61.9,79,0,1
0,298.6,309.6,0.3158726114953485,42.7,82,0,1
1,298.5,309.6,0.315872611500504,39.4,84,0,1
0,298.5,309.5,0.3158726114957106,43.5,87,0,1
1,298.6,309.5,0.3158726115039243,38.1,89,0,1
1,298.5,309.5,0.3158726114993674,44.8,92,0,1
2,298.6,309.6,0.3158726115052002,33.3,95,0,1
0,298.5,309.6,0.3158726115102796,26.4,100,0,1
0,298.5,309.7,0.315872611523387,12.1,102,1,3
0,298.6,309.7,0.3158726114838415,59.4,104,0,1
0,298.6,309.6,0.3158726115022349,40.7,106,0,1
2,298.5,309.4,0.3158726115084229,31.8,108,0,1
0,298.5,309.5,0.3158726114911623,52.4,113,0,1
0,298.5,309.6,0.3158726114980385,45.1,115,0,1
0,298.4,309.5,0.3158726115028666,36.6,117,0,1
1,298.4,309.5,0.3158726114994287,41.7,119,0,1
1,298.4,309.5,0.3158726114888504,45.3,122,0,1
0,298.4,309.5,0.3158726114900294,50.1,125,0,1
1,298.5,309.6,0.3158726115042157,33.0,127,0,1
0,298.5,309.6,0.3158726115141221,26.9,130,0,1
0,298.5,309.5,0.3158726115030214,44.5,132,0,1
0,298.6,309.8,0.3158726115001515,37.7,134,0,1
1,298.6,309.7,0.3158726114859405,49.7,136,0,1
1,298.6,309.7,0.3158726114952755,49.7,139,0,1
0,298.6,309.8,0.3158726115136588,20.1,142,0,1
1,298.7,309.9,0.3158726114961382,53.0,144,0,1
1,298.8,310.1,0.3158726115048315,31.3,147,0,1
2,298.8,310.1,0.3158726115096071,30.7,150,0,1
0,298.9,310.2,0.3158726115164546,23.2,155,0,1
0,299.0,310.3,0.3158726114959254,39.9,157,0,1
