Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],NF,HDA,OF,PF,RF,TWF,Target
0,0.6452083032050588,0.5400452538018107,0.052438163080662736,0.7429865574001162,0.7692312187230014,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5742578622849747,0.5399335967385893,0.07477987468798455,0.8149961995909073,0.7828900184798001,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4437538409692412,0.6274734983848251,0.08887166420317343,0.68812683838227,0.8520458559296272,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4130434782608674,0.5475717262149749,0.07340260056291432,0.7018819165726384,0.9040971714701375,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.18546286323776404,0.2965538412258298,0.08476380039003963,0.6690133547782734,0.8418147781055669,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2934782608695627,0.31292267877485275,0.08155885861193386,0.7459687642647617,0.8176059989354837,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.840701512185797,0.7530864197530889,0.0931663747818565,0.6904314121035212,0.8221343873517786,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5692670010091472,0.758734831657786,0.06251322920874654,0.7477912793270696,0.7753751562959583,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2934782608695627,0.3209876543209944,0.09110550414639695,0.7238456882976686,0.8577606573376774,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.16392963575600183,0.29327679668325124,0.0615254266524973,0.7939631895768283,0.7875279820895543,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.38253779649730046,0.5061728395061778,0.0373966950629354,0.8202341407210897,0.8330340012070758,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7186712554381546,0.6681204382754419,0.05764707996592658,0.8220575764159693,0.7307007692647833,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.5162870690791834,0.5045235324523265,0.07942218697931962,0.7818461509432368,0.8181818181818181,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.1847826086956487,0.2667991955682331,0.09021973375122623,0.7116214932234237,0.8072702019121133,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.29741097418594975,0.3560549679787349,0.08292265250945985,0.6943232590992388,0.8156593265814535,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.8596073184525939,0.7530864197530889,0.09468215953083901,0.6834810257836594,0.8221343873517786,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4138960749676722,0.3817476679379562,0.07415637290527853,0.6840659340659341,0.8198870115954278,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.601383249230166,0.521576816030139,0.0733856771394584,0.7071615268129401,0.7984549865859158,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.8160465538681121,0.7948763107169897,0.10742201289965427,0.6653623521591051,0.8388586026090721,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.37763554743029826,0.5061728395061778,0.02606476892312396,0.8326244405607662,0.8214468670487063,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7001315412173275,0.579523471539053,0.07012174639313756,0.7169109158168636,0.7969096944189398,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5561019626050631,0.5793716598485575,0.08277827919784718,0.7722701739791227,0.8114749868150211,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5167783036634465,0.6606732672306054,0.04154772792283887,0.8593563630268398,0.8240915222059564,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.3149598451847373,0.49489630921885225,0.09991270430720278,0.6579883493375206,0.855996026744534,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5596304796977278,0.7530864197530889,0.06849510142540371,0.7523103657713096,0.7691619410065654,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.7615185664081472,0.6848351818698736,0.06050001729804409,0.8208013573226425,0.7856172630901248,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.598465096646875,0.6183726337934519,0.07748434399945422,0.7591712377701626,0.800861154961128,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5189802395455226,0.6322095019790366,0.049916442734200386,0.8102658992296842,0.8167071501221577,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.31290894100953615,0.39205776549472043,0.07970641653231893,0.7000877037110634,0.8166252518322575,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6195652173912976,0.6174244712805046,0.09223922173435727,0.7387581525318804,0.7840637545991387,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4632731708280736,0.45423402585933076,0.08678390029101012,0.7734117665382488,0.7846630292162223,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.30771759432243384,0.3248150454032649,0.07118454028711993,0.7752887437559153,0.7647623659888639,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.5623956460787157,0.6637530801261797,0.06134196602060587,0.7898351648351647,0.7985744403885242,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.18169723338468333,0.2592592592592595,0.09291745050981032,0.7252568429948633,0.7984189723320158,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.30044401054710324,0.3447228013703939,0.08288695811128273,0.7024936536542866,0.8309579417667828,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4088712266101307,0.5650332630090823,0.07614752442045553,0.6952768248369807,0.9084919310055202,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.8050910259343393,0.7811542906646674,0.06754678860050001,0.7789519838062029,0.8637037327502186,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.3207390672972093,0.2983210115582644,0.09716180301609754,0.6675604555182867,0.8616600790513833,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5780321790195179,0.526549934045862,0.0898572918284471,0.702348289715296,0.8153858644985074,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.69208694977058,0.6117530915317403,0.08727435967225924,0.6713406482494755,0.8431304446024709,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6195652173912976,0.6616628372458586,0.059965618391176284,0.796785917970484,0.7204309580241686,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.9195853846050193,0.8939187843783715,0.06014653775016216,0.7437297421560138,0.8119970446228385,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.34428907247539875,0.36709776461170335,0.07883193856580088,0.686672557142416,0.8181818181818181,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7120500592526501,0.6606000672993134,0.0624605739212476,0.8063686156742168,0.7385258193021982,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6089698957653374,0.6362696989582413,0.08659213938524779,0.751869825196066,0.7760316297720337,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.09097179641760411,0.13606827122235843,0.09115684741064822,0.7200487192578509,0.8285794258086163,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5566021560712996,0.7530864197530889,0.05320199964039177,0.7602293100419052,0.7801494265783415,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.9313967807994482,0.8780946817576067,0.0843058074143676,0.7720900725789022,0.7801462753640278,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.40323253687558047,0.5173161309561299,0.08874141290955012,0.7125107415142025,0.8006256690942958,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4151082434982516,0.5729014913466731,0.08376645814883758,0.6467665098282084,0.9247027352142164,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2934782608695627,0.31596195555348444,0.09261028216682295,0.7013273450473198,0.8616600790513833,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5663361467748059,0.547131599967583,0.07729378201581118,0.8049852404297045,0.7909557651810633,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6195652173912976,0.6584861570492829,0.07546114344698784,0.7741651622849828,0.7336524767869887,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.26345552104742237,0.2034112041947308,0.07454862146557938,0.7796950146072626,0.7412023088034546,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.1847826086956487,0.2721435834988758,0.08919203498125632,0.7038912178237459,0.8135440486133011,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7072125633685894,0.604153631729501,0.07883657613413314,0.7219163587783316,0.7952200296036837,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5869565217391255,0.7605056056032453,0.07569014514020227,0.7392686776095913,0.7589121354518357,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4021739130434767,0.5802469135802468,0.08712325353725471,0.6776447169428119,0.9000631324420766,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5869565217391255,0.7654320987654302,0.09559576651801344,0.6382185410507403,0.8764709434164923,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.6995289706538309,0.7029884341568319,0.043601305569438434,0.8456050435446452,0.7635328478256558,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6455962600043442,0.6444920748111113,0.04831044547519501,0.8176142147777447,0.713803493599212,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.40873195895278547,0.5653496241072493,0.0763813338389,0.6951008272480279,0.9083400026520526,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.9404993944106846,0.8947414285705743,0.07533291105953362,0.7939463481179714,0.8026931309976615,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.794144607032104,0.7908802944068369,0.1041138460088527,0.6766780708361587,0.8372594063584673,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5568758767465022,0.7545221028436964,0.05572453742582277,0.7624266661717763,0.7890437336946619,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4130434782608674,0.5199500154621557,0.0902712231521872,0.7156892591153217,0.8268313882725691,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4166401017716191,0.5513799842713429,0.09757196446993097,0.6185863864876224,0.9169091077743183,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4190350263713953,0.4031316947963745,0.07649298557815525,0.7378252640906187,0.7833219019023812,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6632211131386495,0.6377928295935992,0.08674507257213132,0.7426665098861006,0.7642172016098688,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4843775032094101,0.44624390824994004,0.06686502642214119,0.8294194178579404,0.8281507444262419,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.3032485616350782,0.3197391070423178,0.07394265515027339,0.7690762972179975,0.7753255341589779,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.3791827108937705,0.44152658164606734,0.08187040139204026,0.7832084735470065,0.7456460968994405,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5869565217391255,0.7654320987654302,0.07659200724053397,0.7272695762153144,0.7724887986725685,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.614075482998354,0.6449681068367146,0.09101874891087966,0.7483211615423483,0.7639638781303575,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.34001628808877216,0.4523549290380737,0.08115278257631081,0.760653796840687,0.7661097399620895,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.28110787206774257,0.32269229345392136,0.08302280735154766,0.7445514692467432,0.7999184133989028,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5672107122507065,0.7530864197530889,0.06113407926831227,0.756654265468625,0.7685764562008061,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5784384753782563,0.5996675529362984,0.07964764093665151,0.7654955832918681,0.806601565846324,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.3738489833164093,0.4690696572964157,0.06978208831728305,0.7898351648351647,0.8089626862707449,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5907105542340719,0.6307536833429003,0.07120128141011962,0.7847934234794196,0.8066839855761851,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7378678610615542,0.6747102426295085,0.08873126108928178,0.6897431958551121,0.8332867287606672,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5591996592012204,0.7530864197530889,0.06711042568840409,0.7530181423012862,0.7702585749976755,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.16411985312432678,0.2307614200056905,0.07134653325713702,0.7780166290518591,0.7985642582406619,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.933518690226217,0.9026701296196014,0.062416297811460936,0.7771849869717489,0.8191929772518585,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.3578281339238588,0.47951082274063433,0.04871014355494607,0.8159405330012216,0.7682272986876071,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.3249721380671971,0.29714043866517276,0.09938182382352127,0.6680402786698175,0.8616600790513833,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.1847826086956487,0.2592592592592595,0.0690813242661036,0.7875841525510217,0.7906190278232635,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5747503172985867,0.7639139406354353,0.08754885714819273,0.7696354975444343,0.8277376008730348,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.6054140717265445,0.6638131986120085,0.06578120965597789,0.7866602896644552,0.8029867769254475,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5680270020239921,0.5106404674159393,0.0898572918284471,0.6945090686188012,0.8175688122066221,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7886957811668202,0.7846915045351566,0.10127308360357283,0.683736096647921,0.8347826673287927,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7100640920552339,0.6009148584063985,0.07839836305198652,0.7193938526324537,0.7983307881709323,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4219564082883373,0.3523460655854148,0.08665427578037482,0.6480224368119878,0.8603156692207691,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6579492772319486,0.5475829918134991,0.05264593720723129,0.7266839128757476,0.7739011867905501,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6173193704972973,0.650494729983063,0.09383124092160117,0.7460664814950057,0.7562965076783091,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4302681597874163,0.37853478022506376,0.10502387380204993,0.6572520919241781,0.8780762568995023,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.3763433072637624,0.5061728395061778,0.02307765628932297,0.8358905420805822,0.8183924812005305,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4064932498746113,0.5655291732667529,0.09463474033712271,0.6595206738692031,0.9027564386895826,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7678339177049466,0.7323660085744057,0.10398840381891165,0.6101591803072567,0.9541583334709823,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.18136921452154867,0.2846654717030793,0.08816462574007901,0.6887987419571191,0.8282436565051889,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4239130434782581,0.40633458085275265,0.12364221112614676,0.6198635945779974,0.900636212168048,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6694026658321908,0.7004701901297316,0.10483463167923213,0.6753382710359073,0.8272431724437987,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.366348643791013,0.5055085863721123,0.08301402693018012,0.6786516774484369,0.8390079941474171,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5430581169167977,0.6276515498840628,0.05816591573713151,0.7947982884458468,0.812329354236471,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.725497558914152,0.6202139044482444,0.08756155406675581,0.657593581475913,0.885912791868647,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5756145642035563,0.7589909870785656,0.08123870561566572,0.7378761543586396,0.7606118966802029,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.6434317744623795,0.6878181165506783,0.05095819553704178,0.822311937747724,0.7781035481351235,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7021384235486793,0.6099168522656957,0.07961635242049495,0.7264050209267139,0.7896846043455995,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2132910376584738,0.3070896109653546,0.09360861834714547,0.6713578529895421,0.8384416660545717,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6716987817708137,0.6361834396947824,0.05603759274564054,0.8126144171059347,0.7227955942536787,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.26716267372210034,0.4850257373343123,0.11563031207362945,0.6387692069661794,0.8717967445834232,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.1847826086956487,0.2614881558545622,0.09124101982773017,0.7193035328092675,0.8010355031178052,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.9159467508875918,0.8740901635182207,0.08409601818592392,0.7393957878178823,0.7784115094792301,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.388980443927011,0.49614926576159013,0.01633563023528959,0.8512375615971174,0.8081479725373948,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5869565217391255,0.7554117170835276,0.0758329486863666,0.7466366235041856,0.7507578870309406,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5581070937570143,0.5811936061792193,0.08249724426787605,0.7716620243110583,0.8110375036545954,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4113460451653004,0.5489937226466287,0.10247801411166499,0.6187754004593083,0.9032865947257844,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.9213634642028796,0.8925471125925364,0.0850532458580687,0.7606162086629399,0.8000783627403829,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4251082554515059,0.42111061113011566,0.07948746641147007,0.7806367992082247,0.7555202081767526,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6140150755493754,0.5988964574007042,0.08655695014931641,0.7412026338531754,0.8053149939734053,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.40585182227857275,0.5677147784088099,0.09231024623301173,0.6208583750702108,0.8972928970311721,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.7277492726372394,0.6466704609211797,0.08088978465689783,0.7763924273708718,0.8181818181818181,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4307141655745643,0.3534037436155649,0.09068943296526377,0.6676133289169321,0.8646189467758085,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.8138846528691873,0.8241330386164312,0.0988524497867201,0.688377114568728,0.9696319223572315,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.6090954648837348,0.566910229354956,0.08006629918401026,0.779452572670637,0.8181818181818181,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.7548741415019083,0.7179553821815909,0.03634304027614445,0.8685858876409034,0.7491574787742071,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2993648332193434,0.3193161584685871,0.08063432179450104,0.7352750760958152,0.8537549407114624,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.8628221255615864,0.7702331334920661,0.10087909789402685,0.6545203261306236,0.8614769459505018,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2994300078662323,0.3566282738385683,0.08264138388026301,0.6925371908436043,0.8163935206470107,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6329014974980546,0.6492718610295432,0.0930188549621081,0.7439437098123527,0.7550294392945375,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.40570966100028066,0.5842628248398272,0.08751718736167026,0.6869248931359978,0.8970071595293104,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.41953871554146543,0.5999698991335206,0.08687588654410036,0.6485861840079404,0.8759158299130774,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.7679388160900129,0.7530864197530889,0.08733258047124101,0.7171813343445304,0.8221343873517786,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5978260869565162,0.6001816181443839,0.07526283004511858,0.7743626225410214,0.7948427973155361,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2862385112389307,0.2716388105298569,0.0775658489785717,0.7655585530579669,0.7773578824974486,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5873945288802367,0.5821527218941206,0.08761227170205342,0.7523137951904498,0.8096665198678913,0.0,0.0,1.0,0.0,0.0,0.0,1
1,0.6258388986507752,0.6623632880587449,0.06810107042467421,0.7850470650104123,0.8053077799850191,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.9147748635352456,0.8720635775428537,0.0773802604198721,0.7321792053016665,0.7787607172316731,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.8503769289003615,0.7725948680152831,0.10151973529775396,0.6709403644288665,0.8299416220812145,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.44614853629505724,0.4450082140635295,0.08864250914620665,0.7637968674708024,0.7657215564645357,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4021739130434767,0.5802469135802468,0.08575589852576707,0.6308755255854405,0.8943364532211253,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5869565217391255,0.7653498387328207,0.07555434050555582,0.7322618404043102,0.7666667378924629,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5843710740551894,0.6050581611168202,0.07881614048736851,0.7636962456711718,0.8053071806804477,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5869565217391255,0.7542034777195953,0.07586682081865159,0.7483842554413026,0.7488237489187163,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.43164472178770724,0.35446067166012263,0.09084503849233028,0.6713764573393126,0.8639421786207955,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.3731231401662682,0.5075198719971125,0.0826171551739994,0.6835420757724971,0.833200766998327,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6407775537323351,0.5604685606028831,0.06409439824858526,0.7304223101113205,0.7831833801180812,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.45709259522581003,0.41610404205349416,0.11874581893555167,0.6278915350570735,0.9039700687997337,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.923913043478258,0.9021521625817193,0.08246679064253953,0.7693792554540776,0.8126268828180012,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.40693665593925893,0.5131089833776322,0.09128948629384838,0.7111064326384121,0.8221769072829715,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2271888657563903,0.3308981641873715,0.08756919631626309,0.6457020760420915,0.8664466608565515,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4146221534053153,0.42427563608489555,0.07957038411842837,0.7819288704421942,0.7530101369018392,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5795347360517933,0.7654320987654302,0.08384855812797347,0.7602803962871401,0.8153773798348728,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.40502389944476846,0.5786284027844519,0.08495254270316935,0.6218925841361005,0.8994987845593404,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6195652173912976,0.6311313424764389,0.09355401578713071,0.740893261314324,0.7717763301436528,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.27258787958610703,0.4704863231644403,0.10790580026802625,0.6575587421666176,0.8586960142570573,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5799013624044043,0.7654320987654302,0.09053667177473697,0.7256296582701166,0.851815230877692,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6409813844272823,0.6462128091880253,0.09134695209465482,0.7436033482750409,0.7574778898791518,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.39011550266290335,0.5139531944238187,0.08577339673180909,0.7007211675273344,0.8105442836694838,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.31282974335872044,0.3917429303890086,0.07972722978857406,0.699977610273391,0.8166396514051332,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.3029687189706826,0.3194212610531278,0.07411536326543165,0.7686872851625465,0.77598698045664,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2934782608695627,0.3162911147625638,0.0929298409161958,0.7025359200004363,0.8616600790513833,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6791847523534151,0.6734382681685391,0.04384974728282299,0.8391984855698671,0.7104446585306615,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6931726499987255,0.6768469342605203,0.09866278173118505,0.6760892458103994,0.831564987746805,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.31323100484801925,0.31537885047525827,0.0714163844706833,0.7523601804240061,0.8537549407114624,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.9178741244864236,0.8861441705062323,0.06627713813042399,0.7396208373657593,0.8001737928943589,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2934782608695627,0.308823050086995,0.0854897761687726,0.6752362846494564,0.8615441339363931,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.923913043478258,0.9063325715098629,0.06863067614948545,0.7637977204566123,0.8233340171477896,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.3296328528198772,0.3107215356190504,0.06269275806602813,0.7711813223469473,0.8550865168785985,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.6195652173912976,0.6587336300130007,0.07425399533240663,0.775927387345302,0.7326224806178397,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.4130434782608674,0.5121149548661066,0.09323935353147596,0.7117663475943601,0.8443905952210281,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.5815168988137916,0.7654320987654302,0.09173696123664471,0.7054177000054167,0.8576899087300102,0.0,0.0,1.0,0.0,0.0,0.0,1
0,0.2232865615758611,0.3220336707402436,0.09049372054500877,0.6560581909827272,0.855094503240466,0.0,0.0,1.0,0.0,0.0,0.0,1
